,t (s),w (m)
600,30.0,0.0014473684210526
601,30.0,0.0014842105263157
602,30.0,0.001478947368421
603,30.0,0.0014736842105263
604,30.0,0.0014684210526315
605,30.0,0.0014631578947368
606,30.0,0.0014578947368421
607,30.0,0.0014526315789473
608,32.0,0.0014894736842105
609,32.0,0.0014842105263157
610,32.0,0.001478947368421
611,32.0,0.0014736842105263
612,32.0,0.0014684210526315
613,32.0,0.0014631578947368
614,32.0,0.0014947368421052
615,32.0,0.0014894736842105
616,32.0,0.0014842105263157
617,32.0,0.001478947368421
618,32.0,0.0014736842105263
619,32.0,0.0014684210526315
620,32.0,0.0015
621,32.0,0.0014947368421052
622,32.0,0.0014894736842105
623,32.0,0.0014842105263157
624,32.0,0.001478947368421
625,32.0,0.0014736842105263
626,34.0,0.0015157894736842
627,34.0,0.0015105263157894
628,34.0,0.0015052631578947
629,34.0,0.0015
630,34.0,0.0014947368421052
631,34.0,0.0014894736842105
632,34.0,0.0014842105263157
633,34.0,0.0015210526315789
634,34.0,0.0015157894736842
635,34.0,0.0015105263157894
636,34.0,0.0015052631578947
637,34.0,0.0015
638,34.0,0.0014947368421052
639,34.0,0.0014894736842105
640,36.0,0.0015368421052631
641,36.0,0.0015315789473684
642,36.0,0.0015263157894736
643,36.0,0.0015210526315789
644,36.0,0.0015157894736842
645,36.0,0.0015105263157894
646,36.0,0.0015421052631578
647,36.0,0.0015368421052631
648,36.0,0.0015315789473684
649,36.0,0.0015263157894736
650,36.0,0.0015210526315789
651,36.0,0.0015157894736842
652,38.0,0.0015315789473684
653,38.0,0.0015368421052631
